Date,ret,equity,spy_equity
2015-02-02,0.004361102186650187,1.2785584321116734,1.6811267555072036
2015-02-03,-0.0028881280910027446,1.2748657915879034,1.7054372769441435
2015-02-04,-0.000875966137928818,1.2737490523240684,1.6989438435442756
2015-02-05,4.8301275135973626e-05,1.273810576027499,1.7160943689605122
2015-02-06,-0.010211027211843152,1.2608036615729485,1.711348418761958
2015-02-09,-0.0029841910476771723,1.257041182573204,1.7036885768325225
2015-02-10,0.0025496765246532257,1.2602462309669333,1.721838946180012
2015-02-11,0.0015521888745634906,1.2622023711458508,1.7228384858836883
2015-02-12,0.003821799112536396,1.2670262550477374,1.739406567604083
2015-02-13,-0.0020564216314102536,1.2644207148492925,1.7465665636247865
2015-02-17,-0.006303287106957611,1.2564507080596128,1.7493140428711418
2015-02-18,0.0029716105780119486,1.2601843902744334,1.7494803032418798
2015-02-19,-0.0027661681179046616,1.256698508391375,1.7482316011527794
2015-02-20,0.004645555705353089,1.2625365713169414,1.7587215201156798
2015-02-23,0.0053736556370117495,1.269321008080332,1.758472053502679
2015-02-24,0.007325906433550103,1.278619935019668,1.7634677745418108
2015-02-25,0.0013473819430262625,1.280342724432107,1.7619689973845558
2015-02-26,-0.006259653500710146,1.272328222615007,1.7598877765314591
2015-02-27,0.001949624493759242,1.2748087848819185,1.7538932763575932
2015-03-02,-0.005053463565274845,1.2683665851348256,1.7649659432439124
2015-03-03,-0.0039591579967304955,1.2633449214265033,1.757722740980946
2015-03-04,-0.0020653466373584057,1.2607356762412114,1.7503125177782997
2015-03-05,7.69732242042186e-05,1.260832719131081,1.752228086715812
2015-03-06,-0.017623877753034884,1.2386119574220884,1.7275838276270892
2015-03-09,0.006331758057461959,1.2464545486635645,1.7347441278753695
2015-03-10,-0.002950993465003873,1.242776269436034,1.7066029249047696
2015-03-11,0.0016971004625044753,1.2448853856176834,1.7026061351141604
2015-03-12,0.005661124701985807,1.2519328370253446,1.7242536004573155
2015-03-13,-0.004493851397643165,1.246306836895923,1.7136795625694214
2015-03-16,0.011498352500905138,1.2606373122308403,1.7365755778878886
2015-03-17,0.0028214448425966446,1.264194130873819,1.7314134443642304
2015-03-18,0.015016482960369523,1.2831778804986849,1.752228086715812
2015-03-19,-0.004065725007766188,1.277960832100529,1.7442354198173238
2015-03-20,0.006853843728278939,1.2867197759346074,1.759631312684191
2015-03-23,-0.0016074532978910434,1.2846514339873196,1.7562025157795238
2015-03-24,0.0017224028205383305,1.286864121240628,1.7463342858698763
2015-03-25,-0.01288518852450998,1.2702826344330147,1.7207441832447878
2015-03-26,-0.00871925182567837,1.2592067202536072,1.716646389898671
2015-03-27,0.007189912168647863,1.2682603059744018,1.720577162305108
2015-03-30,0.004074177216680011,1.2734274232178222,1.7415674960823093
2015-03-31,-0.004179917139229266,1.2681046021059494,1.7263469904134847
2015-04-01,-0.0004460254830951321,1.26753899513818,1.7202422077430175
2015-04-02,-0.00010747223063697258,1.267402769894953,1.7264309572246899
2015-04-06,0.004458602004568638,1.2730536144254025,1.7380548844802255
2015-04-07,-0.00010548044133550376,1.2729193321683092,1.733455419859915
2015-04-08,0.0038063147618012517,1.2777644638129237,1.7393095190070738
2015-04-09,0.001173892057868988,1.279264421368821,1.7470029780837493
2015-04-10,0.004283147697973908,1.2847436998303066,1.7565376224554021
2015-04-13,-0.0028031006903983567,1.2811424338783273,1.748592567172688
2015-04-14,0.0018532008826619237,1.2835166481676064,1.7519377014937265
2015-04-15,0.003774415653729873,1.288361173496273,1.7597987899652356
2015-04-16,-0.001540267992926031,1.286376752017408,1.759296966577254
2015-04-17,-0.0077189461363888715,1.2764472791574828,1.7390586833699775
2015-04-20,0.006690493278229651,1.2849873410987005,1.7549480333664635
2015-04-21,-0.0005966726118457098,1.2842206243456984,1.7528575335722734
2015-04-22,0.0007562634893684118,1.2851918335161847,1.7614712810688609
2015-04-23,0.0031874729015371984,1.2892883476587944,1.7659032684081262
2015-04-24,0.005799375262458949,1.2967654146083833,1.7700010617542432
2015-04-27,-0.0028997985255259746,1.2930050561711488,1.7626421008982929
2015-04-28,-0.0016540215489534529,1.2908663979453359,1.7682450601807784
2015-04-29,-0.006369335704014819,1.2826444365077898,1.7609694576808796
2015-04-30,-0.008996602115284325,1.2711049948571462,1.7433239539971401
2015-05-01,0.0065616057283170125,1.2794454846726933,1.7622240922077281
2015-05-04,4.918691953085066e-05,1.279508416654792,1.7672409570634497
2015-05-05,-0.010851689954872878,1.265623588022604,1.74700297808375
2015-05-06,-0.00752334806719323,1.25610186124786,1.7398114945088445
2015-05-07,0.006406967456166756,1.2641496649945054,1.7467530551293835
2015-05-08,0.010817858660837969,1.2778250573965617,1.7697502261171465
2015-05-11,-0.008497896719009338,1.2669662320338435,1.7613036516740275
2015-05-12,-0.0023053042240703753,1.2640454894273814,1.7560353427260555
2015-05-13,-0.0009437578872676339,1.2628525365268692,1.756369993060569
2015-05-14,0.009985918755847258,1.2754632793572422,1.774684949527124
2015-05-15,0.004535047705264012,1.2812475661754397,1.7766079720402688
2015-05-18,-0.00054913422276096,1.2805439892890236,1.7821272687391256
2015-05-19,-0.002254202997860089,1.2776573831894766,1.7815414785399386
2015-05-20,0.00014464409043930904,1.2778421887795612,1.7802873003544553
2015-05-21,0.005728562185299184,1.2851623872209836,1.7854725551739525
2015-05-22,-0.001443853355423095,1.283306801195931,1.781207436660579
2015-05-26,-0.005466409704901834,1.276291720443507,1.7620564628128943
2015-05-27,0.0098257223666698,1.2888322085474642,1.7787824386456643
2015-05-28,-0.0017042350364054018,1.2866357355416098,1.7767752972075257
2015-05-29,-0.004476161826916183,1.2808765457770321,1.7657362474684466
2015-06-01,-0.0001664509738094188,1.280663342628658,1.7693320653127935
2015-06-02,-0.004206903806861961,1.275275715137245,1.7675760637393285
2015-06-03,-0.0010261332606687238,1.2739671123094196,1.7722590388294788
2015-06-04,-0.003967424895567425,1.268912743471909,1.7572896730253278
2015-06-05,-0.00400465856099322,1.2638311811906109,1.7542788848112256
2015-06-08,-0.006274307646367537,1.255901515546749,1.7434906707092432
2015-06-09,-0.0021250944888827625,1.253232606157481,1.7432393787307812
2015-06-10,0.008248840689927246,1.2635703222730965,1.7641475710622385
2015-06-11,0.006249642936180526,1.2714671856120578,1.7698340408145639
2015-06-12,-0.006302478122774204,1.2634537914909125,1.7562864825907296
2015-06-15,-0.0033038848117066567,1.2592794856989125,1.7487591317710036
2015-06-16,0.005917995644290217,1.2667318962102228,1.7582931676875027
2015-06-17,5.714240823165469e-05,1.266804280321356,1.7611367828481364
2015-06-18,0.00843472945242232,1.2774894316950371,1.779451282973326
2015-06-19,-0.0011489383767191107,1.2760216750611095,1.7715521660547133
2015-06-22,0.0005852142274226299,1.2767684210998549,1.7806271225577754
2015-06-23,-0.0006077678161195044,1.2759924423448727,1.781888297977526
2015-06-24,-0.0035257867728400237,1.2714935650694095,1.7689467610867378
2015-06-25,-0.0028484647981984615,1.2678717604081735,1.7635687780973184
2015-06-26,-0.004202159577913348,1.2625439609466085,1.7632326066249209
2015-06-29,-0.012482220716785546,1.2467846085614283,1.7262572432783203
2015-06-30,0.0006346689126068721,1.2475759039931988,1.7298707063221233
2015-07-01,0.004791526730282643,1.2535536972852388,1.7437363344775338
2015-07-02,5.461709798370586e-05,1.2536221627503512,1.7421391396991743
2015-07-06,0.0004244334004531486,1.2541542418677707,1.7371811428795694
2015-07-07,0.005604822519701541,1.2611835538057705,1.7481064115049143
2015-07-08,-0.013362221284933454,1.2443313400788991,1.7187781125295223
2015-07-09,-0.0020858070813437653,1.2417359049582246,1.7218871662509405
2015-07-10,0.009112581693645296,1.2530513248340889,1.743568096627547
2015-07-13,0.010814960984859309,1.2666030260241958,1.7628123162275304
2015-07-14,0.004833895434223104,1.2727256526086674,1.7704592284849507
2015-07-15,0.0016866107952555273,1.274872245433756,1.7698711565789376
2015-07-16,0.009621908385146045,1.287138949382085,1.784073412548111
2015-07-17,0.005569927640106611,1.2943082201929061,1.7855855757187467
2015-07-20,0.0006852031695374157,1.2951950842877407,1.7865105796660994
2015-07-21,-0.0015919038433152763,1.29313325825522,1.7794512829733269
2015-07-22,-0.003467132231257171,1.2886497942562127,1.7762578060993384
2015-07-23,-0.0024308476012455944,1.2855172829949995,1.7662575414213466
2015-07-24,-0.008360670475229847,1.2747694966016656,1.7479380215411393
2015-07-27,-0.004928800025063306,1.2684864126748654,1.7377695190131603
2015-07-28,0.008264542741111719,1.2789698728489363,1.7591147342587343
2015-07-29,0.004386618488791076,1.2845802257397823,1.7712158424685285
2015-07-30,0.002666108857915514,1.28800505645833,1.7716359807521311
2015-07-31,-0.00030968854998562136,1.2876061760400215,1.7689467610867389
2015-08-03,-0.000741154542097607,1.2866518608742166,1.7629802498499414
2015-08-04,-0.003016542162859513,1.2827706212869678,1.7595348725423372
2015-08-05,0.0033636162256173645,1.287085369362474,1.7653331459291477
2015-08-06,-0.008805885728235015,1.2757514426773848,1.7508792937539357
2015-08-07,0.0011058367372202681,1.2771622154902593,1.7475178832575367
2015-08-10,0.007429866188362763,1.286651359852185,1.7695352893341176
2015-08-11,-0.006326109260246704,1.278511862769915,1.7535686655331164
2015-08-12,0.0010277921893142566,1.2798259072764155,1.7556695090649186
2015-08-13,-0.0017854281379418588,1.2775408700898971,1.7534845466081228
2015-08-14,0.0024261011937104387,1.280640313519836,1.7598711961285234
2015-08-17,0.0066410175020785184,1.2891450682557888,1.7697030708427397
2015-08-18,-0.004846808575361979,1.282896828884081,1.764576988286936
2015-08-19,-0.0040835573783473775,1.2776580460728328,1.750626936978955
2015-08-20,-0.018673410594812232,1.2537998127787493,1.7140718640297454
2015-08-21,-0.03101334775311982,1.2149152831722454,1.6624733458614267
2015-08-24,-0.033483764211706984,1.1742353462933068,1.5924722536844258
2015-08-25,-0.00888012106281846,1.1638079942619817,1.573731987065462
2015-08-26,0.03258840831393922,1.2017346443780177,1.6341543218721695
2015-08-27,0.020359089445854364,1.2262008674930918,1.6745749104125858
2015-08-28,0.0004664789151978997,1.2267728643435745,1.6746590293375794
2015-08-31,-0.010201833224986447,1.2142575321766023,1.6611291163132014
2015-09-01,-0.01982240953492044,1.1901880220929357,1.611548691775787
2015-09-02,0.013766966739408613,1.2065733010067319,1.6421369492606221
2015-09-03,5.924465016522327e-05,1.2066447840198489,1.6433141578691672
2015-09-04,-0.0070445676443997495,1.198144493216059,1.6184394463909955
2015-09-08,0.014204642525657576,1.2151637074362784,1.6591123917063928
2015-09-09,-0.007407082381707045,1.2061628897480374,1.6369276604625553
2015-09-10,0.0036486326448376574,1.210563735042564,1.6458348354569956
2015-09-11,0.00536842528851758,1.2170625560111288,1.6533142704333708
2015-09-14,-0.0019468879197318252,1.2146930716232727,1.647179217119009
2015-09-15,0.002895615310473401,1.218210355478991,1.6677688831775248
2015-09-16,0.004001176858133104,1.2230846305616716,1.6822221268975832
2015-09-17,0.0028257289079332555,1.2265407361590985,1.6784405781175815
2015-09-18,-0.006479654378896185,1.2185931761071507,1.6510124845870722
2015-09-21,-0.0018309579517172825,1.216361983241449,1.6595440906379155
2015-09-22,-0.005869460371256978,1.2092225947837096,1.6380035612880164
2015-09-23,-0.0003703000369226886,1.2087748196122134,1.635384618192872
2015-09-24,-0.0005871393921791312,1.208065100299345,1.6294716510095966
2015-09-25,-0.005461788521193051,1.2014669042016761,1.629049687360533
2015-09-28,-0.014171979466782265,1.1844397399053115,1.5881646954240847
2015-09-29,-0.0006833404020706656,1.1836303643772161,1.58909426278509
2015-09-30,0.01340811776405071,1.1995006196918923,1.6187441303091916
2015-10-01,0.0038449713413849793,1.2041126651985812,1.6229675696445396
2015-10-02,0.012502920987342432,1.2191675907114172,1.6472108567869999
2015-10-05,0.0051682168210107765,1.2254685131613632,1.6765231838146084
2015-10-06,-0.0010787484942080658,1.224146540848091,1.6707792150502623
2015-10-07,0.0032702355192173096,1.2281497883466994,1.684463523569882
2015-10-08,0.0010037594846962015,1.2293825553453799,1.699668817859865
2015-10-09,0.002649352982414307,1.2326396236849122,1.700682656259652
2015-10-12,0.003845960859219657,1.2373803074311276,1.7022870003860668
2015-10-13,-0.0034739217934481635,1.233081745014359,1.691559479685662
2015-10-14,0.0011626521191502094,1.2345153901182853,1.6834498372838824
2015-10-15,0.008306354927290616,1.2447697131118103,1.7092986854630654
2015-10-16,0.0028892792357624935,1.2483662003972102,1.7170700267994095
2015-10-19,0.0010820443285310191,1.24971698796428,1.717915018894056
2015-10-20,-0.004356593604410906,1.2442724789271913,1.7157180394479754
2015-10-21,-0.00036326597795678693,1.243820477068289,1.7050747897863525
2015-10-22,0.012455514720621706,1.259312901330224,1.733879056760654
2015-10-23,0.009489000236566557,1.2712625217488578,1.7528859788507096
2015-10-26,0.0018671638891821708,1.2736361772231377,1.748577964249003
2015-10-27,0.0010062782915379632,1.2749178096595946,1.74519966912209
2015-10-28,0.004740604798874761,1.2809616911462376,1.7650497579413311
2015-10-29,-0.0065052338667303455,1.2726287357710089,1.7640360716553323
2015-10-30,-9.456853038096978e-05,1.2725083851417465,1.7564340329654944
2015-11-02,0.005663391079429781,1.2797150977786578,1.777214449714683
2015-11-03,-0.0009311849318268668,1.278523446362575,1.7823668479558823
2015-11-04,-0.000467550465611488,1.2779256721299328,1.7769607239156062
2015-11-05,-0.002167439225959489,1.2751558459002976,1.775187077142685
2015-11-06,-0.005262405652006898,1.2684454585696423,1.7742576618954682
2015-11-09,-0.008468069586638986,1.2577041741596182,1.7577014450505697
2015-11-10,0.0009004529947510545,1.258836677649751,1.7617557338532
2015-11-11,-0.002366244405685259,1.255857962403591,1.754828928270137
2015-11-12,-0.005792375533041327,1.2485835614691894,1.730332219556177
2015-11-13,-0.00802579161529472,1.238562689990555,1.710903485930846
2015-11-16,0.009028639808326997,1.2497452263985125,1.7369210283013814
2015-11-17,0.0005962352798754933,1.250490368593347,1.7356543767852481
2015-11-18,0.011905306388754602,1.2653778395676376,1.763191840129628
2015-11-19,0.002379626707354196,1.268388966469567,1.761670702245476
2015-11-20,0.0022618040243409954,1.2712578137383574,1.7680909689131161
2015-11-23,-0.0002095202508597268,1.2709914594823155,1.766064204796272
2015-11-24,7.786010114871426e-05,1.2710904190059098,1.7684289657509746
2015-11-25,0.001089482438664073,1.2724752496953708,1.7681756962932633
2015-11-27,0.00045877427489025705,1.2730590286053656,1.7702029167514726
2015-11-30,-0.000946487762404179,1.2718540938139724,1.7628538432917693
2015-12-01,0.011209581552569344,1.2861110460015492,1.7796636338219558
2015-12-02,-0.003920497548261437,1.2810688507989083,1.7615023122817004
2015-12-03,-0.020848845224330066,1.2543600446068914,1.7368363009212342
2015-12-04,0.017702121054193217,1.2765648779620657,1.7707099120082608
2015-12-07,0.0006410578052909251,1.2773832298410435,1.7599816307389138
2015-12-08,1.672066764672674e-05,1.277404588541487,1.7481555442585743
2015-12-09,-0.009821216073646003,1.2648589220639541,1.7345553546639485
2015-12-10,0.003270987794912071,1.2689962601603109,1.739033280367315
2015-12-11,-0.008848195096259774,1.2577679336739884,1.7053286676992179
2015-12-14,-9.30732329118833e-05,1.2576508691461485,1.7139446969026315
2015-12-15,0.0018048562305594974,1.2599207481531955,1.731937476365323
2015-12-16,0.008534784646290662,1.2706739004100764,1.7572785687187757
2015-12-17,-0.0051608729918975905,1.264116113795941,1.7305009137475298
2015-12-18,-0.010163399471840086,1.2512683967526428,1.6996723164769987
2015-12-21,0.006802612918374029,1.2597802913127454,1.7136931006965925
2015-12-22,0.001554403613292356,1.2617384983495166,1.7292432369449129
2015-12-23,0.002056858975481403,1.2643337165045572,1.750656903395274
2015-12-24,0.0019419741512634215,1.2667890199005798,1.7477676540981155
2015-12-28,0.0006920125404386113,1.267665653788441,1.7437737544694862
2015-12-29,0.003542463701479301,1.2721563133525986,1.7623836595717781
2015-12-30,-0.006027493818484779,1.2644883990377194,1.749892379494699
2015-12-31,-0.006196687145545854,1.2566527600297104,1.7323872768376667
2016-01-04,-0.010410738522332548,1.2435700767316735,1.7081693926978716
2016-01-05,-0.0025266133489315916,1.2404280559754715,1.7110584898812415
2016-01-06,-0.0010407565263529112,1.2391370723807438,1.6894753686705861
2016-01-07,-0.018975068377088868,1.2156243617037334,1.6489416074715886
2016-01-08,-0.003512137892996215,1.2113549213193444,1.630842196243218
2016-01-11,-0.002280910147254689,1.2085919295873802,1.6324567319934569
2016-01-12,0.012501944292852927,1.2237016785638732,1.645627960704752
2016-01-13,-0.017947280263064712,1.2017395615803048,1.6045849225421405
2016-01-14,0.00947588222572512,1.2131271041318343,1.630926771509577
2016-01-15,-0.013590664042343428,1.1966399012189175,1.595917174650666
2016-01-19,0.00016777044325374775,1.19684066202556,1.5980414437058843
2016-01-20,0.0018054200606812962,1.1990014621662202,1.5775629728267002
2016-01-21,-0.0018423481750680561,1.1967924840104944,1.586400023364681
2016-01-22,0.016155005621282203,1.2161266733171923,1.6189456810788425
2016-01-25,-0.007284453149384508,1.2072678555416962,1.5944728542296638
2016-01-26,0.005868163775275138,1.2143523010386401,1.6162260386557674
2016-01-27,-0.015481241843687536,1.1955526193828225,1.5986363607323761
2016-01-28,0.009069655362759254,1.2063958696086687,1.6069644385343196
2016-01-29,0.016138814909394086,1.2258656692557406,1.6461379982373083
2016-02-01,0.0004472800513155143,1.2264139745151912,1.645542472755663
2016-02-02,-0.00662364654576943,1.2182906418292103,1.615886216452448
2016-02-03,-0.005885084693292541,1.2111208982209998,1.625573735181458
2016-02-04,0.0017993210287822153,1.2133000935215663,1.6281230101615083
2016-02-05,-0.021212723770952662,1.1875626937864223,1.5971070087036496
2016-02-08,-0.001533307795511956,1.1857417946503803,1.5756081585317763
2016-02-09,-0.0014637388014210276,1.1840061783770839,1.5756928859119237
2016-02-10,0.0055871452699784475,1.1906213928962288,1.5743340534400108
2016-02-11,0.001457436133884648,1.192356647536012,1.5538543656505193
2016-02-12,0.003230083650105616,1.1962080592483126,1.5858904421734903
2016-02-16,0.009760387341121363,1.2078835132471473,1.6126574491795471
2016-02-17,0.011487957920676778,1.2217596282204097,1.6389999066021372
2016-02-18,-0.00237800602592007,1.2188542764622756,1.6322869730055862
2016-02-19,0.0020796230405087436,1.221389033898629,1.6315218406498577
2016-02-22,0.009794460426871168,1.2333518804569636,1.6551452641045261
2016-02-23,-0.008730187858446465,1.2225844868450062,1.6342416351867213
2016-02-24,0.0050618706305286315,1.2287730513523067,1.641719092683847
2016-02-25,0.00750651512970151,1.2379968548532525,1.6616029507641163
2016-02-26,-0.004458855846825012,1.232476805338639,1.6577795706923004
2016-02-29,-0.0039628715865807265,1.2275926580256427,1.6447782530826651
2016-03-01,0.012609007805613137,1.2430713834328013,1.683441471025521
2016-03-02,0.0018809657251250005,1.2454095580989222,1.6910042643579477
2016-03-03,0.0003249628770414395,1.245814269972017,1.6976324705743513
2016-03-04,-0.002166761673029635,1.243114887360128,1.703156330686861
2016-03-07,-0.0038061756996595883,1.2383833736839729,1.704515619500139
2016-03-08,-0.0010036040895375986,1.2371405270657283,1.68590541017027
2016-03-09,0.0016128034877787379,1.2391357916226522,1.6942337921997905
2016-03-10,-0.00246991907634229,1.2360752264927448,1.6955930810130688
2016-03-11,0.006822780114202804,1.2445086959677183,1.7229547008180408
2016-03-14,0.002185873876398159,1.2472290350151847,1.7207461607240404
2016-03-15,0.00010291097131499247,1.2473573885666305,1.7179413345794525
2016-03-16,0.006560520580896301,1.255540702386055,1.7278841002454235
2016-03-17,0.0013553404429064403,1.257242387477714,1.7388457240661992
2016-03-18,0.0018112331479953588,1.2595195465649787,1.7456782191004445
2016-03-21,-0.0005687085846817494,1.2588032469862727,1.7481553921447859
2016-03-22,0.001734669837510062,1.2609868550101795,1.7472156331599569
2016-03-23,-0.0007860405911082917,1.2599956681572875,1.735685407998085
2016-03-24,0.0003067272246526244,1.2603821431316558,1.7349161685700694
2016-03-28,-0.0003281788152683019,1.2599685124131375,1.735941111276411
2016-03-29,0.013707861343099231,1.2772399860779677,1.7519990033504613
2016-03-30,-0.0010417397161723006,1.275909434457387,1.7596862257618116
2016-03-31,0.0016863029386133593,1.278061004286117,1.7554154790382663
2016-04-01,0.007822219892608447,1.2880582784978107,1.7673734481731618
2016-04-04,-0.0024487298935485817,1.2849041716866203,1.7616512316805588
2016-04-05,-0.0036620620596473138,1.2801987728692041,1.7440557734332078
2016-04-06,0.008777319463949185,1.2914354864760327,1.763102853563405
2016-04-07,-0.006331353488667909,1.2832589519033433,1.742005735906736
2016-04-08,-0.0020272570004751826,1.2806574562096746,1.746703313920574
2016-04-11,-0.00283272429967504,1.2770297067139094,1.7426038473227847
2016-04-12,0.003939504056552677,1.282060570423847,1.7588319547260716
2016-04-13,0.009713158701019402,1.2945134282086932,1.7765980846440244
2016-04-14,-0.001358255160037585,1.2927551486650908,1.7766831162517485
2016-04-15,0.0008819441946727612,1.2938952865635893,1.7747190230157313
2016-04-18,0.002650326146640015,1.297324531072583,1.787189311390009
2016-04-19,-0.004269969126280578,1.2917849953781366,1.7928266483886763
2016-04-20,-0.002672663464728665,1.2883324888167047,1.7945351904601556
2016-04-21,-0.0022719456936925154,1.2854054673666935,1.7848829621300577
2016-04-22,-0.009881599940870296,1.2727036047763682,1.7848829621300577
2016-04-25,-0.0014011762357240569,1.2709203227302353,1.7818081340110328
2016-04-26,-0.004109588706241447,1.2656973629254102,1.7844561308397646
2016-04-27,-0.0016886362620887204,1.2635600604615445,1.7881293746024147
2016-04-28,-0.007040249097533314,1.254664282886201,1.7719008108577627
2016-04-29,-0.002986322977423566,1.2509174501092652,1.7623342225905427
2016-05-02,0.003498438744219709,1.255293708182548,1.7763420771381213
2016-05-03,-0.002821585246766618,1.251751789975181,1.7608818401387543
2016-05-04,-0.002846548708869833,1.2481886175336019,1.7510593964794197
2016-05-05,0.0017722731987833999,1.2504007487674833,1.7507179010244276
2016-05-06,0.0023122978635092776,1.2532920477473888,1.7571238689959567
2016-05-09,0.0027143400324131,1.2566939085248945,1.758575947220168
2016-05-10,0.009483449322624541,1.2686117015204412,1.7804418479634874
2016-05-11,-0.004773103851900888,1.2625564861213474,1.7637861487009654
2016-05-12,-0.003974139876848013,1.2575389100430794,1.764298924281713
2016-05-13,-0.0002900904276907086,1.2571741100428273,1.7489241752314355
2016-05-16,0.005941097784354184,1.2646431043625501,1.7661778337962175
2016-05-17,-0.008066239094147188,1.2544421907139973,1.7496928062042973
2016-05-18,-0.002038789371680726,1.2518846473081817,1.75020512544368
2016-05-19,-0.002218268584305308,1.2491076309238838,1.7441412613822966
2016-05-20,0.007461953322543402,1.2584284137606705,1.7551596236461513
2016-05-23,-0.0002767360557241593,1.2580801612450352,1.7527680906646876
2016-05-24,0.011941053301424254,1.2731029635079267,1.775487653988593
2016-05-25,0.003896055414960819,1.2780630432027043,1.787531111072578
2016-05-26,0.0033081098310325267,1.2822910161206025,1.7880437345395372
2016-05-27,0.0031335514887101262,1.2863091410431267,1.7957309569508875
2016-05-31,0.0014768790026209882,1.2882088640044127,1.7923141770355053
2016-06-01,0.0017428303546877773,1.2904539935157775,1.7959866602292132
2016-06-02,0.0037821653989249904,1.2953347039589573,1.801453325557279
2016-06-03,0.0010728119224260291,1.2967243544728966,1.7960723002920913
2016-06-06,0.0008987669651500411,1.2978898074856025,1.8052116009276533
2016-06-07,-1.7971291356779504e-05,1.297866482729723,1.8080299651994103
2016-06-08,0.003163029400597266,1.301971672572647,1.8139239181591336
2016-06-09,0.0007142809184322847,1.3029016460947047,1.8114468972285809
2016-06-10,-0.006312101906392491,1.2946775981305483,1.7942788787266766
2016-06-13,-0.00459355551673404,1.2887304247072637,1.7804418479634883
2016-06-14,-0.0007480421999085559,1.2877663999652766,1.7769394279852284
2016-06-15,-0.0005764103277574497,1.2870241181125976,1.7744628633960406
2016-06-16,0.0035004063638662633,1.2915292255260882,1.7797579443707734
2016-06-17,-0.008019341624017707,1.2811720114491914,1.7731303466095234
2016-06-20,0.001513174522611242,1.283110648295999,1.7845496808196406
2016-06-21,0.0008773068823759848,1.284236330098599,1.7896149178600782
2016-06-22,-0.0010585965367024882,1.2828768419672492,1.7866953979190252
2016-06-23,0.0065922762871911365,1.2913339205519363,1.8099631793363788
2016-06-24,-0.021227012577867126,1.2639227591781539,1.7449689125050643
2016-06-27,-0.006901254251295068,1.2552001068630672,1.713717134675162
2016-06-28,0.01511035725815875,1.2741666289082472,1.744625439570823
2016-06-29,0.010250015267689455,1.287226856308137,1.7743325018793688
2016-06-30,0.009612045355836749,1.299599739234222,1.7985444535814157
2016-07-01,0.006479201308787546,1.3080201075655684,1.8023217431753418
2016-07-05,-0.0006005365886741438,1.3072345936322538,1.7893573892162915
2016-07-06,0.004988053360918839,1.3137551495405304,1.8000893212165607
2016-07-07,0.000263200919218658,1.3141009311035179,1.7989737186923234
2016-07-08,0.012468926097912785,1.330486358498646,1.8257608047184513
2016-07-11,-6.693730485310325e-05,1.3303972993276643,1.8321999334958547
2016-07-12,-0.0009515370624077818,1.3291313769896267,1.8455076082753583
2016-07-13,0.0032707680926641653,1.3334786574884432,1.845250688086725
2016-07-14,-0.0007710367860630906,1.3324504963900896,1.8555536592036626
2016-07-15,-0.003769454033879997,1.3274278854915267,1.8530634043735177
2016-07-18,0.0022753476147517543,1.3304482453645348,1.8580428492372894
2016-07-19,0.0006272050548649937,1.3312827092292636,1.8561551171230564
2016-07-20,0.002487685788087335,1.3345945223049396,1.8638814327780295
2016-07-21,-0.0015992590165764486,1.33246015998167,1.8568414545363858
2016-07-22,0.0035159538323267796,1.3371450283875803,1.8651695323383295
2016-07-25,-0.0015150298302651927,1.3351192137821823,1.860103991070315
2016-07-26,0.000961875097141978,1.3364034317056352,1.8609629776334955
2016-07-27,0.00488826491621542,1.3429361257147518,1.8589882364322894
2016-07-28,0.0006350415297358722,1.3437889459263632,1.861133801417886
2016-07-29,0.003900891683856251,1.3490309210503855,1.8641392656493931
2016-08-01,-0.002904426934671022,1.3451127593075827,1.8625939416728832
2016-08-02,-0.00794329776948463,1.3344281281268695,1.8506597022889804
2016-08-03,0.0022314553944080043,1.337405844971828,1.856068564377448
2016-08-04,0.003508453031667239,1.3420980705631889,1.8580428492372891
2016-08-05,0.002366687293466607,1.345274397013377,1.8732402336102745
2016-08-08,0.00010879510849926444,1.3454207562873612,1.8721244789722487
2016-08-09,0.003927762284159772,1.3507052491902325,1.8732402336102743
2016-08-10,-0.0004319696291801608,1.3501217855446082,1.8686038053393785
2016-08-11,0.00013551954489251323,1.3503047534345345,1.8772755081893528
2016-08-12,0.002451354694772612,1.35361482933124,1.8756443920361763
2016-08-15,-0.0008695894642906797,1.3524377401369458,1.8810535583522203
2016-08-16,-0.004428960682580456,1.3464478465602414,1.8713517409270994
2016-08-17,0.0031973265182499945,1.3507528799654889,1.8748715018772388
2016-08-18,0.0016342047512925937,1.3529602867397506,1.8790786650372262
2016-08-19,-0.002458207565570797,1.34963442952697,1.8763308815632942
2016-08-22,0.0028650245253645226,1.353501165267841,1.8762452415004163
2016-08-23,0.0016612957965085886,1.3557497310642699,1.8800235958908613
2016-08-24,-0.004494107026830976,1.3496568466712697,1.870407114301041
2016-08-25,-0.001887621023740015,1.3471092060326584,1.8691190147407413
2016-08-26,-0.00251304807706154,1.3437238558328461,1.8655984932216598
2016-08-29,0.006939366473061311,1.3530484481070653,1.8747857097005725
2016-08-30,-0.00268554191104774,1.3494147797919955,1.8716952138613412
2016-08-31,-0.001474070718117035,1.3474256469785098,1.8663713833805982
2016-09-01,0.0018169714597585246,1.3498738809232163,1.8664571755572639
2016-09-02,-4.417602107753202e-05,1.3498142488662006,1.874871501877239
2016-09-06,0.006132759771185176,1.3580923353902197,1.8805383489508587
2016-09-07,0.00011395636804984629,1.358247098660237,1.880366308256161
2016-09-08,-0.007460029914267835,1.3481145346732641,1.8760738092608726
